transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
4/28/2019,8:04:12,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/28/2019,14:57:31,8394,1,3,3,Beverages,Tea,Brewed Black tea,0.75,3/31/2017,1991,Younger Millennials
4/29/2019,19:14:36,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,14:10:22,,2,6,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,15:32:47,181,1,3,3,Beverages,Tea,Brewed Black tea,0.75,5/15/2018,1981,Older Millennials
4/29/2019,18:20:39,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,7:04:28,430,1,3,3,Beverages,Tea,Brewed Black tea,0.75,9/27/2017,1966,Gen X
4/29/2019,19:57:55,,2,6,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,16:21:44,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,11:55:52,,2,6,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,10:25:55,,2,6,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,11:42:08,476,1,3,3,Beverages,Tea,Brewed Black tea,0.75,12/31/2017,1972,Gen X
4/29/2019,7:21:47,31,1,3,3,Beverages,Tea,Brewed Black tea,0.75,3/28/2017,1955,Baby Boomers
4/29/2019,16:11:47,439,2,6,3,Beverages,Tea,Brewed Black tea,0.75,10/16/2017,1967,Gen X
4/29/2019,13:51:43,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,15:05:12,5895,1,3,3,Beverages,Tea,Brewed Black tea,0.75,9/7/2018,1988,Older Millennials
4/29/2019,11:43:13,5212,1,3,3,Beverages,Tea,Brewed Black tea,0.75,1/13/2018,1973,Gen X
4/29/2019,18:29:51,5723,2,6,3,Beverages,Tea,Brewed Black tea,0.75,9/9/2017,1965,Gen X
4/29/2019,13:54:12,5502,1,3,3,Beverages,Tea,Brewed Black tea,0.75,2/19/2018,1975,Gen X
4/29/2019,12:47:55,5189,1,3,3,Beverages,Tea,Brewed Black tea,0.75,8/26/2017,1964,Baby Boomers
4/29/2019,8:27:58,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,10:51:56,8288,2,6,3,Beverages,Tea,Brewed Black tea,0.75,1/16/2018,1963,Baby Boomers
4/29/2019,14:45:52,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,10:55:52,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,18:47:09,8387,1,3,3,Beverages,Tea,Brewed Black tea,0.75,12/24/2017,1996,Gen Z
4/29/2019,13:51:42,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/29/2019,10:06:51,,1,3,3,Beverages,Tea,Brewed Black tea,0.75,,,
4/1/2019,13:20:51,35,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/8/2017,1956,Baby Boomers
4/1/2019,18:09:04,320,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/12/2017,1952,Baby Boomers
4/1/2019,18:25:42,241,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/28/2018,1991,Younger Millennials
4/1/2019,15:15:17,288,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/6/2019,1999,Gen Z
4/1/2019,16:38:05,138,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/17/2018,1973,Gen X
4/1/2019,13:09:03,438,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/14/2017,1967,Gen X
4/1/2019,14:20:06,181,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/15/2018,1981,Older Millennials
4/1/2019,19:57:56,448,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/3/2017,1969,Gen X
4/1/2019,19:41:22,265,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/2/2019,1995,Gen Z
4/1/2019,18:51:07,47,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/11/2017,1958,Baby Boomers
4/1/2019,12:52:27,167,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/7/2018,1978,Gen X
4/1/2019,15:50:25,541,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/15/2018,1980,Older Millennials
4/1/2019,14:34:04,108,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/26/2017,1968,Gen X
4/1/2019,19:53:10,781,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/2/2018,1991,Younger Millennials
4/1/2019,12:31:38,674,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/14/2019,1997,Gen Z
4/1/2019,13:53:17,187,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/1/2018,1982,Older Millennials
4/1/2019,16:28:37,549,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/31/2018,1982,Older Millennials
4/1/2019,12:01:20,8,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/24/2017,1951,Baby Boomers
4/1/2019,16:33:35,186,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/29/2018,1981,Older Millennials
4/1/2019,16:14:00,446,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/30/2017,1968,Gen X
4/1/2019,16:24:11,5087,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/24/2018,1994,Younger Millennials
4/1/2019,14:30:16,5198,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/17/2018,1986,Older Millennials
4/1/2019,14:53:06,5111,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/2/2018,1991,Younger Millennials
4/1/2019,10:30:07,5384,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/6/2018,1991,Younger Millennials
4/1/2019,11:48:09,5193,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/6/2018,1973,Gen X
4/1/2019,9:00:55,8247,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/23/2018,1954,Baby Boomers
4/1/2019,12:14:26,8429,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/6/2018,1992,Younger Millennials
4/1/2019,12:08:36,8245,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/24/2018,1997,Gen Z
4/1/2019,11:29:57,8267,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/19/2018,1985,Older Millennials
4/1/2019,10:00:03,8195,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/13/2018,1993,Younger Millennials
4/1/2019,9:53:49,8159,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/13/2018,1955,Baby Boomers
4/1/2019,17:35:07,8316,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/3/2017,2000,Gen Z
4/1/2019,12:53:32,8384,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/28/2018,1991,Younger Millennials
4/1/2019,17:26:15,8118,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/17/2017,1958,Baby Boomers
4/1/2019,15:51:15,8447,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/6/2017,2000,Gen Z
4/1/2019,17:16:17,8188,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/4/2018,1963,Baby Boomers
4/1/2019,19:43:33,8393,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/18/2017,1989,Older Millennials
4/1/2019,19:09:50,8245,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/24/2018,1997,Gen Z
4/1/2019,19:04:52,8357,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/13/2019,1973,Gen X
4/2/2019,14:27:42,300,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/9/2019,2001,Gen Z
4/2/2019,14:29:04,610,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/4/2018,1989,Older Millennials
4/2/2019,17:17:39,764,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/15/2018,1982,Older Millennials
4/2/2019,18:25:14,719,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/8/2017,1959,Baby Boomers
4/2/2019,18:24:11,725,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/27/2017,1962,Baby Boomers
4/2/2019,15:59:04,5136,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/26/2019,2000,Gen Z
4/2/2019,10:33:27,5295,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/2/2017,1986,Older Millennials
4/2/2019,17:11:44,5441,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/23/2018,1985,Older Millennials
4/2/2019,11:16:23,5155,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/25/2018,1995,Gen Z
4/2/2019,9:03:08,5392,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/10/2018,1990,Younger Millennials
4/2/2019,8:31:35,8252,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/14/2017,1959,Baby Boomers
4/2/2019,15:31:12,8399,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/21/2018,1960,Baby Boomers
4/2/2019,14:49:20,8370,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/10/2018,1969,Gen X
4/2/2019,13:32:29,8093,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/30/2018,1988,Older Millennials
4/2/2019,12:28:59,8353,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/20/2017,1994,Younger Millennials
4/2/2019,15:06:24,8043,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/23/2017,1982,Older Millennials
4/2/2019,11:19:42,8375,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/3/2018,1999,Gen Z
4/2/2019,11:58:49,8102,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/22/2019,1987,Older Millennials
4/2/2019,12:58:57,8191,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/12/2018,1985,Older Millennials
4/2/2019,13:14:36,8096,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/30/2019,1991,Younger Millennials
4/2/2019,19:37:08,8161,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/13/2017,1995,Gen Z
4/2/2019,8:50:59,8359,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/19/2017,1979,Gen X
4/3/2019,17:49:43,246,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/11/2018,1992,Younger Millennials
4/3/2019,19:58:18,181,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/15/2018,1981,Older Millennials
4/3/2019,12:03:55,790,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/16/2019,1996,Gen Z
4/3/2019,17:42:13,259,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/16/2018,1994,Younger Millennials
4/3/2019,16:55:22,326,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/24/2017,1953,Baby Boomers
4/3/2019,15:07:55,123,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/7/2017,1971,Gen X
4/3/2019,16:04:47,340,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/25/2017,1955,Baby Boomers
4/3/2019,11:46:29,327,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/26/2017,1953,Baby Boomers
4/3/2019,11:33:18,208,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/29/2018,1985,Older Millennials
4/3/2019,15:41:02,572,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/18/2018,1984,Older Millennials
4/3/2019,18:40:45,577,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/28/2018,1985,Older Millennials
4/3/2019,15:01:31,5852,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/26/2018,1987,Older Millennials
4/3/2019,13:46:55,5881,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/23/2017,1986,Older Millennials
4/3/2019,9:25:10,5130,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/30/2017,1985,Older Millennials
4/3/2019,12:58:20,5786,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/3/2019,1999,Gen Z
4/3/2019,13:04:48,5704,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/6/2019,2001,Gen Z
4/3/2019,18:06:01,5487,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/21/2018,1991,Younger Millennials
4/3/2019,10:35:55,5321,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/22/2018,1994,Younger Millennials
4/3/2019,11:56:15,5055,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/7/2017,1959,Baby Boomers
4/3/2019,14:18:47,5840,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/6/2018,1978,Gen X
4/3/2019,8:55:24,8141,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/2/2018,1990,Younger Millennials
4/3/2019,14:53:17,8086,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/20/2018,1983,Older Millennials
4/3/2019,19:41:36,8254,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/8/2017,1967,Gen X
4/3/2019,19:19:20,8380,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/31/2018,1953,Baby Boomers
4/3/2019,11:56:52,8407,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/13/2018,1980,Older Millennials
4/3/2019,14:55:36,8209,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/13/2018,1980,Older Millennials
4/3/2019,14:03:33,8214,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/20/2017,1956,Baby Boomers
4/3/2019,16:37:05,8278,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/28/2017,1973,Gen X
4/3/2019,8:40:29,8004,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/1/2017,1971,Gen X
4/3/2019,12:23:36,8283,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/15/2017,1996,Gen Z
4/3/2019,9:06:51,8371,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/3/2017,1962,Baby Boomers
4/3/2019,19:24:30,8365,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/26/2018,1972,Gen X
4/3/2019,11:46:27,8052,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/7/2018,1996,Gen Z
4/3/2019,8:47:38,8469,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/7/2017,1968,Gen X
4/3/2019,14:24:14,8350,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/25/2017,1957,Baby Boomers
4/4/2019,11:40:06,224,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/11/2018,1988,Older Millennials
4/4/2019,12:09:01,347,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/9/2017,1956,Baby Boomers
4/4/2019,15:43:39,257,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/11/2018,1993,Younger Millennials
4/4/2019,18:11:55,87,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/29/2017,1965,Gen X
4/4/2019,12:07:51,305,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/12/2017,1950,Baby Boomers
4/4/2019,15:31:27,143,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/31/2018,1974,Gen X
4/4/2019,15:05:41,419,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/5/2017,1965,Gen X
4/4/2019,15:54:43,477,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/2/2018,1972,Gen X
4/4/2019,12:56:09,167,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/7/2018,1978,Gen X
4/4/2019,17:48:33,776,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/22/2018,1989,Older Millennials
4/4/2019,17:02:15,598,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/10/2018,1988,Older Millennials
4/4/2019,19:21:24,561,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/25/2018,1983,Older Millennials
4/4/2019,19:05:31,756,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/10/2018,1978,Gen X
4/4/2019,11:25:10,192,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/15/2018,1982,Older Millennials
4/4/2019,9:24:33,5752,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/6/2017,1985,Older Millennials
4/4/2019,9:07:32,5866,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/10/2017,1967,Gen X
4/4/2019,16:03:45,5846,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/7/2018,1982,Older Millennials
4/4/2019,18:22:09,5471,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/25/2017,1986,Older Millennials
4/4/2019,10:05:03,5189,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/26/2017,1964,Baby Boomers
4/4/2019,19:08:36,8252,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/14/2017,1959,Baby Boomers
4/4/2019,15:29:26,8402,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/11/2018,1999,Gen Z
4/4/2019,16:29:21,8086,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/20/2018,1983,Older Millennials
4/4/2019,8:40:38,8412,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/8/2019,1953,Baby Boomers
4/4/2019,11:00:19,8096,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/30/2019,1991,Younger Millennials
4/4/2019,11:02:04,8256,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/16/2018,1996,Gen Z
4/4/2019,11:33:26,8348,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/5/2017,1964,Baby Boomers
4/4/2019,9:01:37,8327,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/16/2019,1987,Older Millennials
4/4/2019,9:53:31,8026,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/15/2018,1962,Baby Boomers
4/4/2019,13:41:31,8460,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/4/2017,1993,Younger Millennials
4/4/2019,16:05:57,8107,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/16/2018,1995,Gen Z
4/4/2019,18:29:41,8059,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/24/2018,1964,Baby Boomers
4/5/2019,14:40:55,727,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/13/2017,1964,Baby Boomers
4/5/2019,19:22:40,416,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/29/2017,1965,Gen X
4/5/2019,19:30:16,35,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/8/2017,1956,Baby Boomers
4/5/2019,12:51:22,501,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/21/2018,1975,Gen X
4/5/2019,14:00:05,673,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/12/2019,1997,Gen Z
4/5/2019,11:24:33,526,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/14/2018,1979,Gen X
4/5/2019,11:06:56,243,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/2/2018,1991,Younger Millennials
4/5/2019,12:45:13,352,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/19/2017,1956,Baby Boomers
4/5/2019,16:42:49,443,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/24/2017,1968,Gen X
4/5/2019,18:49:23,291,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/15/2019,1999,Gen Z
4/5/2019,16:24:36,637,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/29/2018,1993,Younger Millennials
4/5/2019,17:17:22,90,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/7/2017,1965,Gen X
4/5/2019,15:10:55,408,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/13/2017,1964,Baby Boomers
4/5/2019,11:53:42,679,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/24/2019,1998,Gen Z
4/5/2019,18:55:56,608,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/30/2018,1989,Older Millennials
4/5/2019,14:47:49,255,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/5/2018,1993,Younger Millennials
4/5/2019,15:43:42,726,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/5/2017,1963,Baby Boomers
4/5/2019,16:10:17,5747,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/3/2017,1959,Baby Boomers
4/5/2019,10:23:39,5136,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/26/2019,2000,Gen Z
4/5/2019,10:44:39,5736,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/4/2017,1980,Older Millennials
4/5/2019,9:37:35,5672,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/30/2018,1996,Gen Z
4/5/2019,17:47:13,5328,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,2/11/2018,1990,Younger Millennials
4/5/2019,12:40:16,5091,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/11/2017,1980,Older Millennials
4/5/2019,8:04:58,5245,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/22/2018,1985,Older Millennials
4/5/2019,7:39:52,5605,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,7/16/2018,1994,Younger Millennials
4/5/2019,12:07:35,5673,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/1/2018,1991,Younger Millennials
4/5/2019,13:53:35,5469,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/16/2017,1954,Baby Boomers
4/5/2019,11:26:08,8292,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/12/2018,1980,Older Millennials
4/5/2019,16:12:23,8173,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/17/2018,2000,Gen Z
4/5/2019,15:06:11,8045,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/11/2018,1997,Gen Z
4/5/2019,10:46:52,8080,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/5/2018,1979,Gen X
4/5/2019,9:12:11,8412,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/8/2019,1953,Baby Boomers
4/5/2019,13:32:42,8414,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/21/2018,1953,Baby Boomers
4/5/2019,15:59:23,8157,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/16/2018,1990,Younger Millennials
4/5/2019,10:40:06,8086,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/20/2018,1983,Older Millennials
4/5/2019,17:16:29,8225,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/27/2018,1975,Gen X
4/5/2019,13:50:41,8103,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,10/23/2017,1960,Baby Boomers
4/6/2019,15:15:52,185,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/26/2018,1981,Older Millennials
4/6/2019,14:19:25,719,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/8/2017,1959,Baby Boomers
4/6/2019,12:30:56,54,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/30/2017,1959,Baby Boomers
4/6/2019,15:51:16,62,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/21/2017,1960,Baby Boomers
4/6/2019,12:44:49,758,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/26/2018,1979,Gen X
4/6/2019,17:52:36,298,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/3/2019,2000,Gen Z
4/6/2019,12:08:21,221,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,9/3/2018,1987,Older Millennials
4/6/2019,19:11:07,127,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/18/2017,1971,Gen X
4/6/2019,16:13:18,5657,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,3/26/2017,1955,Baby Boomers
4/6/2019,8:03:59,5730,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/15/2017,1984,Older Millennials
4/6/2019,7:26:14,5428,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/8/2019,1995,Gen Z
4/6/2019,15:02:25,5453,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/26/2017,1964,Baby Boomers
4/6/2019,16:41:04,5870,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/12/2017,1988,Older Millennials
4/6/2019,15:25:57,5513,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/29/2018,1998,Gen Z
4/6/2019,17:19:09,5096,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/8/2018,1978,Gen X
4/6/2019,12:14:17,8369,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,5/22/2018,1989,Older Millennials
4/6/2019,18:22:13,8427,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/21/2018,1954,Baby Boomers
4/6/2019,9:42:03,8262,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,1/23/2017,1980,Older Millennials
4/6/2019,12:10:16,8339,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,4/11/2018,1990,Younger Millennials
4/6/2019,16:11:53,8023,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,8/7/2017,1992,Younger Millennials
4/6/2019,9:05:26,8081,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/29/2017,1980,Older Millennials
4/6/2019,11:58:02,8074,2,6.2,3.1,Beverages,Coffee,Premium brewed coffee,0.62,12/4/2018,1989,Older Millennials
4/6/2019,8:34:26,8427,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,11/21/2018,1954,Baby Boomers
4/6/2019,18:24:05,8117,1,3.1,3.1,Beverages,Coffee,Premium brewed coffee,0.62,6/22/2017,1984,Older Millennials
